[2017-01-23 14:40:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/ae225f88220e2419d0e8a2d3ec48e5a5c11f7fe4173664b58871b0fdc25290e0/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_119"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_78"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_79"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_80"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_81"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_92"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_121"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_122"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_126"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_103"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_104"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE_106"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-25 11:00:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product_set/save/id/4/key/33bc4f28e385bb0e652bddb93f4cb124fc2d573370d46ed4a30a5b04fc30117b/?isAjax=true","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
